time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
802,102,0,102,590,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,2,0,2,592,0,0,1,0,0,0,1,0,0,1,0,0,0,1
23,40,10,50,622,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,54,23,77,653,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1,19,0,19,672,1,0,1,0,0,0,1,0,0,1,0,0,0,1
359,1,1,2,672,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1,20,4,24,688,1,0,1,0,0,0,1,0,0,1,0,0,0,1
19,3,5,8,686,1,0,1,0,0,0,1,0,0,1,0,0,0,1
141,5,2,7,689,1,0,1,0,0,0,1,0,0,1,0,0,0,1
649,74,75,149,688,1,0,1,0,0,0,1,0,0,1,0,0,0,1
799,19,5,24,702,1,0,1,0,0,0,1,0,0,1,0,0,0,1
179,1,0,1,703,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,2,2,4,703,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,5,0,5,708,1,0,1,0,0,0,1,0,0,1,0,0,0,1
30,10,0,10,718,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2043,0,719,719,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,0,56,191,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4,0,4,195,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,4,1,5,198,0,0,0,0,0,0,0,0,0,1,0,0,0,1
68,4,4,8,198,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,9,0,9,207,0,0,0,0,0,0,0,0,0,1,0,0,0,1
78,1,1,2,207,0,0,0,0,0,0,0,0,0,1,0,0,0,1
171,107,37,144,277,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,277,0,0,0,0,0,0,0,0,0,1,0,0,0,1
184,63,82,145,258,0,0,0,0,0,0,0,0,0,1,0,0,0,1
83,3,3,6,258,0,0,0,0,0,0,0,0,0,1,0,0,0,1
726,1,1,2,258,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,258,0,0,0,0,0,0,0,0,0,1,0,0,0,1
448,30,30,60,258,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1100,20,5,25,273,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,117,71,188,319,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,80,50,130,349,0,0,0,0,0,0,0,0,0,1,0,0,0,1
115,1,0,1,350,0,0,0,0,0,0,0,0,0,1,0,0,0,1
542,14,10,24,354,0,0,0,0,0,0,0,0,0,1,0,0,0,1
140,0,355,355,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,3,12,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
64,6,5,11,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,4,4,8,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
101,33,7,40,113,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,3,5,112,0,0,0,0,0,0,0,0,0,1,0,0,0,1
355,26,7,33,131,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,60,2,62,189,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,5,5,10,189,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,153,138,291,204,0,0,0,1,0,0,0,0,0,1,0,0,1,1
592,2,2,4,204,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,9,7,16,206,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50,1,1,2,206,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50,8,4,12,210,0,0,0,1,0,0,0,0,0,1,0,0,0,1
142,12,5,17,217,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24,2,2,4,217,0,0,0,1,0,0,0,0,0,1,0,0,0,1
92,7,0,7,224,0,0,0,1,0,0,0,0,0,1,0,0,0,1
106,7,0,7,231,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1045,8,1,9,238,0,0,0,1,0,0,0,0,0,1,0,0,0,1
53,1,1,2,238,0,0,0,1,0,0,0,0,0,1,0,0,0,1
105,2,1,3,239,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16,8,2,10,245,0,0,0,1,0,0,0,0,0,1,0,0,0,1
140,5,5,10,245,0,0,0,1,0,0,0,0,0,1,0,0,0,1
488,31,1,32,275,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,25,9,34,291,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,4,4,8,291,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22,1,13,14,279,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2,14,0,14,293,0,0,0,1,0,0,0,0,0,1,0,0,0,1
361,6,0,6,299,0,0,0,1,0,0,0,0,0,1,0,0,0,1
159,15,4,19,310,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1392,30,12,42,328,0,0,0,1,0,0,0,0,0,1,0,0,0,1
154,1,1,2,328,0,0,0,1,0,0,0,0,0,1,0,0,0,1
112,6,0,6,334,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21,31,16,47,349,0,0,0,1,0,0,0,0,0,1,0,0,0,1
123,11,7,18,353,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1900,0,354,354,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,9,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,4,2,6,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1
64,9,1,10,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,11,0,11,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,9,0,9,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
93,21,0,21,103,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41,3,0,3,106,0,0,0,1,0,0,0,0,0,1,0,0,0,1
121,1,0,1,107,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9,16,0,16,123,0,0,0,1,0,0,0,0,0,1,0,0,0,1
184,6,0,6,129,0,0,0,1,0,0,0,0,0,1,0,0,0,1
47,5,0,5,134,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36,5,0,5,139,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0,1,140,0,0,0,1,0,0,0,0,0,1,0,0,0,1
588,4,0,4,144,0,0,0,1,0,0,0,0,0,1,0,0,0,1
73,5,4,9,145,0,0,0,1,0,0,0,0,0,1,0,0,0,1
73,6,0,6,151,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1386,10,0,10,161,0,0,0,1,0,0,0,0,0,1,0,0,0,1
802,14,0,14,175,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,26,3,29,198,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2,9,0,9,207,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24,1,1,2,207,0,0,0,1,0,0,0,0,0,1,0,0,0,1
337,2,1,3,208,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,15,3,18,220,0,0,0,1,0,0,0,0,0,1,0,0,0,1
19,12,11,23,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1
141,5,0,5,226,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1388,2,2,4,226,0,0,0,1,0,0,0,0,0,1,0,0,0,1
61,371,209,580,388,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,5,7,385,0,0,0,0,0,0,0,0,0,1,0,0,0,1
97,32,1,33,416,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10,0,10,426,0,0,0,0,0,0,0,0,0,1,0,0,0,1
89,9,9,18,426,0,0,0,0,0,0,0,0,0,1,0,0,0,1
65,12,0,12,438,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56,9,1,10,446,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1944,20,16,36,450,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,19,0,19,469,0,0,0,0,0,0,0,0,0,1,0,0,0,1
107,9,0,9,478,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,7,2,9,483,0,0,0,0,0,0,0,0,0,1,0,0,0,1
83,13,0,13,496,0,0,0,0,0,0,0,0,0,1,0,0,0,1
135,7,0,7,503,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,10,0,10,513,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,5,0,5,518,0,0,0,0,0,0,0,0,0,1,0,0,0,1
94,5,0,5,523,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77,139,123,262,539,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,1,5,6,535,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,10,0,10,545,0,0,0,0,0,0,0,0,0,1,0,0,0,1
676,1,1,2,545,0,0,0,0,0,0,0,0,0,1,0,0,0,1
159,11,3,14,553,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1711,9,0,9,562,0,0,0,0,0,0,0,0,0,1,0,0,0,1
73,1,0,1,563,0,0,0,0,0,0,0,0,0,1,0,0,0,1
101,13,0,13,576,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2053,7,0,7,583,0,0,0,0,0,0,0,0,0,1,0,0,0,1
752,3,2,5,584,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,9,6,15,587,0,0,0,0,0,0,0,0,0,1,0,0,0,1
307,2,2,4,587,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,19,0,19,606,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,9,0,9,615,0,0,0,0,0,0,0,0,0,1,0,0,0,1
62,17,0,17,632,0,0,0,0,0,0,0,0,0,1,0,0,0,1
386,6,0,6,638,0,0,0,0,0,0,0,0,0,1,0,0,0,1
75,14,0,14,652,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,10,0,10,662,0,0,0,0,0,0,0,0,0,1,0,0,0,1
256,13,2,15,673,0,0,0,1,0,0,0,0,0,1,0,0,0,1
164,5,0,5,678,0,0,0,1,0,0,0,0,0,1,0,0,0,1
13,28,580,608,126,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1195,0,1,1,125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1036,1,4,5,122,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11847,3,0,3,125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2181,18,18,36,125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,19,0,19,144,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9301,4,4,8,144,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4596,0,6,6,138,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,11,7,18,96,0,0,0,0,0,0,0,0,1,1,0,0,0,1
67,5,1,6,100,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8,48,1,49,147,0,0,0,1,0,0,0,0,1,1,0,0,0,1
0,5,2,7,150,0,0,0,1,0,0,0,0,1,1,0,0,0,1
38,15,0,15,165,0,0,0,1,0,0,0,0,1,1,0,0,0,1
433,14,1,15,178,0,0,0,1,0,0,0,0,1,1,0,0,0,1
47,57,28,85,207,0,0,0,1,0,0,0,0,1,1,0,0,0,1
55,13,1,14,219,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,1,1,2,219,0,0,0,1,0,0,0,0,1,1,0,0,0,1
26,5,1,6,223,0,0,0,1,0,0,0,0,1,1,0,0,0,1
531,5,7,12,221,0,0,0,1,0,0,0,0,1,1,0,0,0,1
4,49,5,54,265,0,0,0,1,0,0,0,0,1,1,0,0,0,1
17,43,32,75,276,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10,7,2,9,281,0,0,0,1,0,0,0,0,1,1,0,0,0,1
91,6,86,92,201,0,0,0,0,0,0,0,0,1,1,0,0,0,1
142,13,11,24,203,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,8,0,8,211,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1155,8,0,8,219,0,0,0,0,0,0,0,0,1,1,0,0,0,1
269,3,1,4,221,0,0,0,0,0,0,0,0,1,1,0,0,0,1
155,11,3,14,229,0,0,0,0,0,0,0,0,1,1,0,0,0,1
464,9,1,10,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,1,1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,60,75,135,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,29,5,34,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,4,4,8,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,58,200,258,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,15,10,25,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,2,0,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,2,6,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,16,3,19,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,14,16,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1,1,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,7,0,7,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6,0,6,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,7,1,8,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,4,11,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
