time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
3636,21,13,34,42,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,13,21,34,33,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,5,4,9,43,0,0,0,0,1,0,0,0,1,0,0,0,0,1
97,5,5,10,43,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2687,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,109,0,109,109,0,0,0,0,0,0,0,0,1,1,0,0,0,1
13,0,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,109,0,109,109,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1082,17,9,26,117,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2168,1,1,2,117,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8148,1,1,2,117,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,2,117,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4592,23,1,24,147,0,0,0,0,0,0,0,0,1,1,0,0,0,1
33,2,1,3,148,0,0,0,0,0,0,0,0,1,1,0,0,0,1
835,8,0,8,125,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8661,134,121,255,161,0,0,0,0,0,0,0,0,1,1,0,0,0,1
116,0,8,8,153,0,0,0,0,0,0,0,0,1,1,0,0,0,1
18,2,0,2,155,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,27,27,54,155,0,0,0,0,0,0,0,0,1,1,0,0,0,1
289,150,2,152,303,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1428,152,0,152,455,0,0,0,1,0,0,0,0,1,1,0,0,0,1
0,4,4,8,455,0,0,0,1,0,0,0,0,1,1,0,0,0,1
11,47,0,47,502,0,0,0,1,0,0,0,0,1,1,0,0,0,1
8,5,7,12,500,0,0,0,1,0,0,0,0,1,1,0,0,0,1
16,15,3,18,512,0,0,0,1,0,0,0,0,1,1,0,0,0,1
204,17,0,17,529,0,0,0,1,0,0,0,0,1,1,0,0,0,1
437,14,14,28,529,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1293,1,1,2,529,0,0,0,1,0,0,0,0,1,1,0,0,0,1
804,27,0,27,556,0,0,0,1,0,0,0,0,1,1,0,0,0,1
14,4,13,17,547,0,0,0,1,0,0,0,0,1,1,0,0,0,1
0,28,1,29,574,0,0,0,1,0,0,0,0,1,1,0,0,0,1
52,19,0,19,593,0,0,0,1,0,0,0,0,1,1,0,0,0,1
5,5,6,11,592,0,0,0,1,0,0,0,0,1,1,0,0,0,1
153,2,5,7,589,0,0,0,1,0,0,0,0,1,1,0,0,0,1
292,33,0,33,622,0,0,0,1,0,1,0,0,1,1,0,0,0,1
23,32,0,32,654,0,0,0,1,0,1,0,0,1,1,0,0,0,1
606,65,41,106,678,0,0,0,1,0,1,0,0,1,1,0,0,0,1
935,3,0,3,681,0,0,0,1,0,1,0,0,1,1,0,0,0,1
2517,36,36,72,681,0,0,0,1,0,1,0,0,1,1,0,0,0,1
8396,14,11,25,684,0,0,0,1,0,1,0,0,1,1,0,0,0,1
3688,344,364,708,664,0,0,0,1,0,1,0,0,1,1,0,0,0,1
0,19,0,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,790,0,790,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,789,807,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8711,6,6,12,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2686,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,2,2,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,2,2,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8463,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,0,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0,57,57,0,0,0,0,0,0,0,0,0,1,0,0,0,1
395,1,1,2,57,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,3,4,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1
320,10,5,15,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2219,15,10,25,65,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8463,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,0,72,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11397,0,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,2,3,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2245,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9036,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13242,6,1,7,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
889,224,37,261,231,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,3,0,3,234,0,0,0,0,0,0,0,0,0,1,0,0,0,1
122,2,0,2,236,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,236,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,2,4,236,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1028,7,0,7,243,0,0,0,0,0,0,0,0,0,1,0,0,0,1
937,3,2,5,244,0,0,0,0,0,0,0,0,0,1,0,0,0,1
450,81,19,100,306,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15069,200,200,400,306,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3688,95,97,192,304,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,86,0,86,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5166,3,3,6,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,1,1,2,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1,1,2,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4327,1,0,1,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1384,1,1,2,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14120,79,50,129,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
135,2,0,2,118,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,12,12,24,118,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1965,3,2,5,119,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1076,1,0,1,120,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1199,7,1,8,126,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4849,24,24,48,126,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8396,2,2,4,126,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3688,41,51,92,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,94,0,94,94,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1836,4,4,8,94,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9055,1,1,2,94,0,0,0,0,0,0,0,0,1,1,0,0,0,1
268,4,4,8,94,0,0,0,0,0,0,0,0,1,1,0,0,0,1
13764,65,55,120,104,0,0,0,0,0,1,0,0,1,1,0,0,0,1
223,2,0,2,106,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0,1,1,2,106,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1,1,1,2,106,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1705,5,3,8,108,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1981,1,1,2,108,0,0,0,0,0,1,0,0,1,1,0,0,0,1
9966,6,2,8,112,0,0,0,0,0,1,0,0,1,1,0,0,0,1
3831,2,2,4,112,0,0,0,0,0,1,0,0,1,1,0,0,0,1
3688,48,48,96,112,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0,88,0,88,88,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,0,3,3,85,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,2,3,5,84,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1484,21,1,22,104,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,2,3,5,103,0,0,0,0,1,0,0,1,0,1,0,0,0,1
6072,6,6,12,103,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2687,0,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,52,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9706,2,2,4,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5176,4,3,7,53,0,0,0,0,0,0,0,0,0,1,0,0,1,1
284,8,0,8,61,0,0,0,0,0,0,0,0,0,1,0,0,0,1
