time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
0,1,1,2,846,1,0,1,1,0,0,0,0,1,1,1,0,0,1
91,11,7,18,858,1,0,1,1,0,0,0,0,1,1,1,0,0,1
41,5,5,10,867,1,0,1,1,0,0,0,0,1,1,1,0,0,1
1,12,2,14,877,1,0,1,1,0,0,0,0,1,1,1,0,0,1
5,16,22,38,871,1,0,1,1,0,0,0,0,1,1,1,0,0,1
99,11,4,15,874,1,0,1,1,0,0,0,0,1,1,1,0,0,1
381,3,10,13,871,1,0,1,1,0,0,0,0,1,1,1,0,0,1
5,9,7,16,873,1,0,1,1,0,0,0,0,1,1,1,0,0,1
37,21,10,31,884,1,0,1,1,0,0,0,0,1,1,1,0,0,1
0,3,3,6,884,1,0,1,1,0,0,0,0,1,1,1,0,0,1
1,3,2,5,885,1,0,1,1,0,0,0,0,1,1,1,0,0,1
70,41,19,60,907,1,0,1,1,0,0,0,0,1,1,1,0,0,1
312,2,0,2,937,1,0,1,1,0,0,0,0,1,1,1,0,0,1
5,45,3,48,927,1,0,1,1,0,0,0,0,1,1,1,0,0,1
249,8,0,8,935,1,0,1,1,0,0,0,0,1,1,1,0,0,1
17,12,0,12,947,1,0,1,1,0,0,0,0,1,1,1,0,0,1
117,11,8,19,950,1,0,1,1,0,0,0,0,1,1,1,0,0,1
147,6,2,8,978,1,0,1,1,0,0,0,0,1,1,1,0,0,1
702,6,2,8,978,1,0,1,1,0,0,0,0,1,1,1,0,0,1
164,1,1,2,982,1,0,1,1,0,0,0,0,1,1,1,0,0,1
147,0,982,982,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,6,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,1,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,2,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,114,14,128,171,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4,20,24,156,0,0,0,0,0,0,0,0,0,1,0,0,0,1
348,1,1,2,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
782,1,2,3,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
999,47,59,106,141,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,3,3,6,141,0,0,0,0,0,0,0,0,0,1,0,0,0,1
804,1,1,2,141,0,0,0,0,0,0,0,0,0,1,0,0,0,1
363,5,0,5,146,0,0,0,0,0,0,0,0,0,1,0,0,0,1
129,2,2,4,146,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2297,21,9,30,158,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1158,0,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,151,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,1,1,2,149,0,0,0,0,0,0,0,0,0,1,0,0,0,1
73,1,1,2,149,0,0,0,0,0,0,0,0,0,1,0,0,0,1
648,10,9,19,152,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,3,1,4,154,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,11,8,19,154,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,2,2,4,154,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,12,9,21,158,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,1,2,3,157,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,9,11,20,155,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,4,2,6,157,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,1,1,2,157,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,5,1,6,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,0,5,5,156,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,3,1,4,158,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,13,11,24,160,0,0,0,0,0,0,0,0,0,1,0,0,0,1
590,11,1,12,170,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,1,2,3,169,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,0,1,1,168,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,42,28,70,182,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,36,13,49,205,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5,2,2,4,205,0,0,0,0,0,0,0,0,1,1,0,0,0,1
22,19,9,28,215,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1,1,2,215,0,0,0,0,0,0,0,0,1,1,0,0,0,1
273,3,3,6,215,0,0,0,0,0,0,0,0,1,1,0,0,0,1
177,5,1,6,219,0,0,0,0,0,0,0,0,1,1,0,0,0,1
93,6,2,8,223,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1091,2,0,2,225,0,0,0,0,0,0,0,0,1,1,0,0,0,1
13,1,0,1,226,0,0,0,0,0,0,0,0,1,1,0,0,0,1
53,67,5,72,288,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,12,20,32,280,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3,3,2,5,281,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,6,0,6,287,0,0,0,0,0,0,0,0,1,1,0,0,0,1
35,1,9,10,279,0,0,0,0,0,0,0,0,1,1,0,0,0,1
299,56,0,56,335,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,8,3,11,340,0,0,0,0,0,0,0,0,1,1,1,0,0,1
66,10,10,20,340,0,0,0,0,0,0,0,0,1,1,1,0,0,1
171,3,3,6,340,0,0,0,0,0,0,0,0,1,1,1,0,0,1
49,28,16,44,352,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,8,1,9,359,0,0,0,0,0,0,0,0,1,1,1,0,0,1
62,13,11,24,361,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,1,1,2,361,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,3,3,358,0,0,0,0,0,0,0,0,1,1,1,0,0,1
62,2,2,4,358,0,0,0,0,0,0,0,0,1,1,1,0,0,1
21,6,4,10,360,0,0,0,0,0,0,0,0,1,1,1,0,0,1
362,6,3,9,363,0,0,0,0,0,0,0,0,1,1,1,0,0,1
399,36,24,60,376,0,0,0,0,0,0,0,0,1,1,1,0,0,1
481,7,5,12,378,0,0,0,0,0,0,0,0,1,1,1,0,0,1
679,7,1,8,384,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1294,0,384,384,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,1,1,2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,1,1,2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
648,2,2,4,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
84,3,0,3,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,0,3,3,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1
817,0,3,3,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
312,5,1,6,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1
277,7,3,10,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,9,0,9,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2076,4,1,5,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1772,17,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,27,5,32,39,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
69,2,2,4,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
176,20,7,27,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
335,2,2,4,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
165,1,1,2,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
363,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,6,12,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6403,13,23,36,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4879,1,1,2,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1611,0,4,4,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,4,3,7,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6650,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2520,2,2,4,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1
18,1,1,2,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1
55,1,1,2,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1
648,8,8,16,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1
84,3,0,3,183,0,0,0,0,0,0,0,0,1,1,0,0,0,1
19,0,3,3,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1
279,3,3,6,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1
274,1,1,2,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1
235,6,9,15,177,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5,1,0,1,178,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3,1,1,2,178,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,4,3,7,179,0,0,0,0,0,1,0,0,1,1,0,0,0,1
12,0,1,1,178,0,0,0,0,0,1,0,0,1,1,0,0,0,1
6,3,3,6,178,0,0,0,0,0,1,0,0,1,1,0,0,0,1
4,1,1,2,178,0,0,0,0,0,1,0,0,1,1,0,0,0,1
292,3,2,5,179,0,0,0,0,0,1,0,0,1,1,0,0,0,1
20,11,1,12,190,0,0,0,0,0,1,0,0,1,1,0,0,0,1
302,16,3,19,192,0,0,0,0,0,1,0,0,1,1,0,0,0,1
266,2,0,2,192,0,0,0,0,0,1,0,0,1,1,0,0,0,1
148,36,31,67,210,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1086,72,52,124,230,0,0,0,0,0,0,0,0,0,1,0,0,0,1
377,14,8,22,236,0,0,0,0,0,0,0,0,0,1,0,0,0,1
816,1,0,1,237,0,0,0,0,0,0,0,0,0,1,0,0,0,1
481,0,3,3,234,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,16,5,21,245,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1187,76,0,76,76,0,0,0,0,0,0,0,0,0,1,0,0,0,1
163,3,1,4,78,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,2,0,2,80,0,0,0,0,0,0,0,0,0,1,0,0,0,1
253,54,9,63,125,0,0,0,0,1,0,0,0,0,1,0,0,0,1
185,1,1,2,125,0,0,0,0,1,0,0,0,0,1,0,0,0,1
135,0,245,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,1,2,125,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,6,8,14,123,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18,3,6,9,120,0,0,0,0,0,0,0,0,0,1,0,0,0,1
101,23,2,25,141,0,0,0,0,0,0,0,0,0,1,0,0,0,1
192,3,14,17,130,0,0,0,0,0,0,0,0,0,1,0,0,0,1
192,20,1,21,149,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,20,11,31,158,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99,6,0,6,164,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,5,2,7,167,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14,8,0,8,175,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,1,1,2,175,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,1,1,2,175,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,6,2,8,179,0,0,0,0,0,0,0,0,0,1,0,0,0,1
399,6,4,10,181,0,0,0,0,0,0,0,0,0,1,0,0,0,1
617,4,2,6,183,0,0,0,0,0,0,0,0,0,1,0,0,0,1
650,2,4,6,181,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3278,1,1,2,181,0,0,0,0,0,0,0,0,0,1,0,0,0,1
766,6,15,21,172,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1932,0,2,2,170,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1556,1,1,2,170,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3002,0,4,4,166,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,5,7,12,164,0,0,0,0,0,0,0,0,0,1,0,0,0,1
